var_a,var_b
agg_cultural_identity_and_heritage|DEP,agg_intergenerational_obligations|FAM
agg_cultural_identity_and_heritage|DEP,agg_conjugal_union_attitudes|FAM
agg_cultural_identity_and_heritage|DEP,agg_family_value_transmission|FAM
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_family_cohesion_quality|FAM
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_ideal_family_normativity|FAM
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_intergenerational_obligations|FAM
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_conjugal_union_attitudes|FAM
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_family_value_transmission|FAM
agg_cultural_socialization_in_childhood|DEP,agg_perceived_representativeness|FED
agg_cultural_socialization_in_childhood|DEP,agg_fiscal_and_service_federalism_preferences|FED
agg_cultural_socialization_in_childhood|DEP,agg_legal_uniformity_preference|FED
agg_cultural_socialization_in_childhood|DEP,agg_security_governance_preferences|FED
agg_cultural_socialization_in_childhood|DEP,agg_political_interest_and_engagement|FED
agg_reading_engagement_and_literacy|DEP,agg_perceived_representativeness|FED
agg_reading_engagement_and_literacy|DEP,agg_fiscal_and_service_federalism_preferences|FED
agg_reading_engagement_and_literacy|DEP,agg_legal_uniformity_preference|FED
agg_reading_engagement_and_literacy|DEP,agg_security_governance_preferences|FED
agg_reading_engagement_and_literacy|DEP,agg_political_interest_and_engagement|FED
agg_cultural_identity_and_heritage|DEP,agg_perceived_representativeness|FED
agg_cultural_identity_and_heritage|DEP,agg_fiscal_and_service_federalism_preferences|FED
agg_cultural_identity_and_heritage|DEP,agg_legal_uniformity_preference|FED
agg_cultural_identity_and_heritage|DEP,agg_security_governance_preferences|FED
agg_cultural_identity_and_heritage|DEP,agg_political_interest_and_engagement|FED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_perceived_representativeness|FED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_fiscal_and_service_federalism_preferences|FED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_legal_uniformity_preference|FED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_security_governance_preferences|FED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_political_interest_and_engagement|FED
agg_cultural_socialization_in_childhood|DEP,agg_traditional_gender_role_attitudes|GEN
agg_cultural_socialization_in_childhood|DEP,agg_tolerance_of_gender_based_violence|GEN
agg_cultural_socialization_in_childhood|DEP,agg_sexual_and_reproductive_attitudes|GEN
agg_reading_engagement_and_literacy|DEP,agg_traditional_gender_role_attitudes|GEN
agg_reading_engagement_and_literacy|DEP,agg_tolerance_of_gender_based_violence|GEN
agg_reading_engagement_and_literacy|DEP,agg_sexual_and_reproductive_attitudes|GEN
agg_cultural_identity_and_heritage|DEP,agg_traditional_gender_role_attitudes|GEN
agg_cultural_identity_and_heritage|DEP,agg_tolerance_of_gender_based_violence|GEN
agg_cultural_identity_and_heritage|DEP,agg_sexual_and_reproductive_attitudes|GEN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_traditional_gender_role_attitudes|GEN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_tolerance_of_gender_based_violence|GEN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_sexual_and_reproductive_attitudes|GEN
agg_cultural_socialization_in_childhood|DEP,agg_transnational_exposure|GLO
agg_cultural_socialization_in_childhood|DEP,agg_economic_globalization_attitudes|GLO
agg_cultural_socialization_in_childhood|DEP,agg_international_institutional_engagement|GLO
agg_reading_engagement_and_literacy|DEP,agg_transnational_exposure|GLO
agg_reading_engagement_and_literacy|DEP,agg_economic_globalization_attitudes|GLO
agg_reading_engagement_and_literacy|DEP,agg_international_institutional_engagement|GLO
agg_cultural_identity_and_heritage|DEP,agg_transnational_exposure|GLO
agg_cultural_identity_and_heritage|DEP,agg_economic_globalization_attitudes|GLO
agg_cultural_identity_and_heritage|DEP,agg_international_institutional_engagement|GLO
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_transnational_exposure|GLO
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_economic_globalization_attitudes|GLO
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_international_institutional_engagement|GLO
agg_cultural_socialization_in_childhood|DEP,agg_structural_housing_quality|HAB
agg_cultural_socialization_in_childhood|DEP,agg_basic_services_access|HAB
agg_cultural_socialization_in_childhood|DEP,agg_household_asset_endowment|HAB
agg_cultural_socialization_in_childhood|DEP,agg_housing_tenure_security|HAB
agg_reading_engagement_and_literacy|DEP,agg_structural_housing_quality|HAB
agg_reading_engagement_and_literacy|DEP,agg_basic_services_access|HAB
agg_reading_engagement_and_literacy|DEP,agg_household_asset_endowment|HAB
agg_reading_engagement_and_literacy|DEP,agg_housing_tenure_security|HAB
agg_cultural_identity_and_heritage|DEP,agg_structural_housing_quality|HAB
agg_cultural_identity_and_heritage|DEP,agg_basic_services_access|HAB
agg_cultural_identity_and_heritage|DEP,agg_household_asset_endowment|HAB
agg_cultural_identity_and_heritage|DEP,agg_housing_tenure_security|HAB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_structural_housing_quality|HAB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_basic_services_access|HAB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_household_asset_endowment|HAB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_housing_tenure_security|HAB
agg_cultural_socialization_in_childhood|DEP,agg_national_identity_pride|IDE
agg_cultural_socialization_in_childhood|DEP,agg_tolerance_social_diversity|IDE
agg_cultural_socialization_in_childhood|DEP,agg_personal_optimism_efficacy|IDE
agg_cultural_socialization_in_childhood|DEP,agg_moral_normative_conservatism|IDE
agg_reading_engagement_and_literacy|DEP,agg_national_identity_pride|IDE
agg_reading_engagement_and_literacy|DEP,agg_tolerance_social_diversity|IDE
agg_reading_engagement_and_literacy|DEP,agg_personal_optimism_efficacy|IDE
agg_reading_engagement_and_literacy|DEP,agg_moral_normative_conservatism|IDE
agg_cultural_identity_and_heritage|DEP,agg_national_identity_pride|IDE
agg_cultural_identity_and_heritage|DEP,agg_tolerance_social_diversity|IDE
agg_cultural_identity_and_heritage|DEP,agg_personal_optimism_efficacy|IDE
agg_cultural_identity_and_heritage|DEP,agg_moral_normative_conservatism|IDE
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_national_identity_pride|IDE
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_tolerance_social_diversity|IDE
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_personal_optimism_efficacy|IDE
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_moral_normative_conservatism|IDE
agg_cultural_socialization_in_childhood|DEP,agg_perceived_indigenous_discrimination|IND
agg_cultural_socialization_in_childhood|DEP,agg_social_distance_toward_indigenous_people|IND
agg_cultural_socialization_in_childhood|DEP,agg_national_economic_outlook|IND
agg_reading_engagement_and_literacy|DEP,agg_perceived_indigenous_discrimination|IND
agg_reading_engagement_and_literacy|DEP,agg_social_distance_toward_indigenous_people|IND
agg_reading_engagement_and_literacy|DEP,agg_national_economic_outlook|IND
agg_cultural_identity_and_heritage|DEP,agg_perceived_indigenous_discrimination|IND
agg_cultural_identity_and_heritage|DEP,agg_social_distance_toward_indigenous_people|IND
agg_cultural_identity_and_heritage|DEP,agg_national_economic_outlook|IND
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_perceived_indigenous_discrimination|IND
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_social_distance_toward_indigenous_people|IND
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_national_economic_outlook|IND
agg_cultural_socialization_in_childhood|DEP,agg_judicial_institutional_trust|JUS
agg_cultural_socialization_in_childhood|DEP,agg_legal_cynicism_extrajudicial_justice|JUS
agg_cultural_socialization_in_childhood|DEP,agg_police_trust_and_legitimacy|JUS
agg_cultural_socialization_in_childhood|DEP,agg_law_compliance_motivation|JUS
agg_reading_engagement_and_literacy|DEP,agg_judicial_institutional_trust|JUS
agg_reading_engagement_and_literacy|DEP,agg_legal_cynicism_extrajudicial_justice|JUS
agg_reading_engagement_and_literacy|DEP,agg_police_trust_and_legitimacy|JUS
agg_reading_engagement_and_literacy|DEP,agg_law_compliance_motivation|JUS
agg_cultural_identity_and_heritage|DEP,agg_judicial_institutional_trust|JUS
agg_cultural_identity_and_heritage|DEP,agg_legal_cynicism_extrajudicial_justice|JUS
agg_cultural_identity_and_heritage|DEP,agg_police_trust_and_legitimacy|JUS
agg_cultural_identity_and_heritage|DEP,agg_law_compliance_motivation|JUS
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_judicial_institutional_trust|JUS
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_legal_cynicism_extrajudicial_justice|JUS
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_police_trust_and_legitimacy|JUS
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_law_compliance_motivation|JUS
agg_cultural_socialization_in_childhood|DEP,agg_environmental_problem_salience|MED
agg_cultural_socialization_in_childhood|DEP,agg_environmental_knowledge_self_efficacy|MED
agg_cultural_socialization_in_childhood|DEP,agg_pro_environmental_civic_engagement|MED
agg_cultural_socialization_in_childhood|DEP,agg_climate_change_risk_perception|MED
agg_reading_engagement_and_literacy|DEP,agg_environmental_problem_salience|MED
agg_reading_engagement_and_literacy|DEP,agg_environmental_knowledge_self_efficacy|MED
agg_reading_engagement_and_literacy|DEP,agg_pro_environmental_civic_engagement|MED
agg_reading_engagement_and_literacy|DEP,agg_climate_change_risk_perception|MED
agg_cultural_identity_and_heritage|DEP,agg_environmental_problem_salience|MED
agg_cultural_identity_and_heritage|DEP,agg_environmental_knowledge_self_efficacy|MED
agg_cultural_identity_and_heritage|DEP,agg_pro_environmental_civic_engagement|MED
agg_cultural_identity_and_heritage|DEP,agg_climate_change_risk_perception|MED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_environmental_problem_salience|MED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_environmental_knowledge_self_efficacy|MED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_pro_environmental_civic_engagement|MED
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_climate_change_risk_perception|MED
agg_cultural_socialization_in_childhood|DEP,agg_emigration_intention_likelihood|MIG
agg_cultural_socialization_in_childhood|DEP,agg_perceived_opportunity_structure|MIG
agg_cultural_socialization_in_childhood|DEP,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_reading_engagement_and_literacy|DEP,agg_emigration_intention_likelihood|MIG
agg_reading_engagement_and_literacy|DEP,agg_perceived_opportunity_structure|MIG
agg_reading_engagement_and_literacy|DEP,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_cultural_identity_and_heritage|DEP,agg_emigration_intention_likelihood|MIG
agg_cultural_identity_and_heritage|DEP,agg_perceived_opportunity_structure|MIG
agg_cultural_identity_and_heritage|DEP,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_emigration_intention_likelihood|MIG
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_perceived_opportunity_structure|MIG
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_cultural_socialization_in_childhood|DEP,agg_perceived_situation_of_children_and_youth|NIN
agg_cultural_socialization_in_childhood|DEP,agg_children_rights_recognition_and_respect|NIN
agg_cultural_socialization_in_childhood|DEP,agg_youth_participation_and_voice|NIN
agg_cultural_socialization_in_childhood|DEP,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_reading_engagement_and_literacy|DEP,agg_perceived_situation_of_children_and_youth|NIN
agg_reading_engagement_and_literacy|DEP,agg_children_rights_recognition_and_respect|NIN
agg_reading_engagement_and_literacy|DEP,agg_youth_participation_and_voice|NIN
agg_reading_engagement_and_literacy|DEP,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_cultural_identity_and_heritage|DEP,agg_perceived_situation_of_children_and_youth|NIN
agg_cultural_identity_and_heritage|DEP,agg_children_rights_recognition_and_respect|NIN
agg_cultural_identity_and_heritage|DEP,agg_youth_participation_and_voice|NIN
agg_cultural_identity_and_heritage|DEP,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_perceived_situation_of_children_and_youth|NIN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_children_rights_recognition_and_respect|NIN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_youth_participation_and_voice|NIN
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_cultural_socialization_in_childhood|DEP,agg_intergenerational_mobility_perception|POB
agg_cultural_socialization_in_childhood|DEP,agg_social_policy_preferences|POB
agg_cultural_socialization_in_childhood|DEP,agg_subjective_economic_wellbeing_and_agency|POB
agg_reading_engagement_and_literacy|DEP,agg_intergenerational_mobility_perception|POB
agg_reading_engagement_and_literacy|DEP,agg_social_policy_preferences|POB
agg_reading_engagement_and_literacy|DEP,agg_subjective_economic_wellbeing_and_agency|POB
agg_cultural_identity_and_heritage|DEP,agg_intergenerational_mobility_perception|POB
agg_cultural_identity_and_heritage|DEP,agg_social_policy_preferences|POB
agg_cultural_identity_and_heritage|DEP,agg_subjective_economic_wellbeing_and_agency|POB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_intergenerational_mobility_perception|POB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_social_policy_preferences|POB
agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP,agg_subjective_economic_wellbeing_and_agency|POB
agg_cultural_socialization_in_childhood|DEP,agg_supernatural_beliefs|REL
agg_cultural_socialization_in_childhood|DEP,agg_personal_religiosity|REL
agg_cultural_socialization_in_childhood|DEP,agg_religious_socialization|REL
agg_cultural_socialization_in_childhood|DEP,agg_church_state_separation|REL
agg_cultural_socialization_in_childhood|DEP,agg_religious_tolerance|REL
agg_reading_engagement_and_literacy|DEP,agg_supernatural_beliefs|REL
agg_reading_engagement_and_literacy|DEP,agg_personal_religiosity|REL
agg_reading_engagement_and_literacy|DEP,agg_religious_socialization|REL
agg_reading_engagement_and_literacy|DEP,agg_church_state_separation|REL
agg_reading_engagement_and_literacy|DEP,agg_religious_tolerance|REL
agg_cultural_identity_and_heritage|DEP,agg_supernatural_beliefs|REL
agg_cultural_identity_and_heritage|DEP,agg_personal_religiosity|REL
